Round 0: src_acc=0.959278, tgt_acc=0.913914, best_tgt=0.913914
Round 1: src_acc=0.987999, tgt_acc=0.946280, best_tgt=0.946280
Round 2: src_acc=0.996307, tgt_acc=0.969970, best_tgt=0.969970
Round 3: src_acc=0.996718, tgt_acc=0.966300, best_tgt=0.969970
Round 4: src_acc=0.997333, tgt_acc=0.972306, best_tgt=0.972306
Round 5: src_acc=0.993230, tgt_acc=0.964631, best_tgt=0.972306
Round 6: src_acc=0.998769, tgt_acc=0.981648, best_tgt=0.981648
Round 7: src_acc=0.998769, tgt_acc=0.977644, best_tgt=0.981648
Round 8: src_acc=0.983998, tgt_acc=0.936937, best_tgt=0.981648
Round 9: src_acc=0.998564, tgt_acc=0.954955, best_tgt=0.981648
Round 10: src_acc=0.999897, tgt_acc=0.984985, best_tgt=0.984985
Round 11: src_acc=0.999897, tgt_acc=0.989323, best_tgt=0.989323
Round 12: src_acc=0.999897, tgt_acc=0.989323, best_tgt=0.989323
Round 13: src_acc=1.000000, tgt_acc=0.984985, best_tgt=0.989323
Round 14: src_acc=1.000000, tgt_acc=0.988655, best_tgt=0.989323
Round 15: src_acc=1.000000, tgt_acc=0.987654, best_tgt=0.989323
Round 16: src_acc=1.000000, tgt_acc=0.989990, best_tgt=0.989990
Round 17: src_acc=1.000000, tgt_acc=0.989990, best_tgt=0.989990
Round 18: src_acc=1.000000, tgt_acc=0.989323, best_tgt=0.989990
Round 19: src_acc=1.000000, tgt_acc=0.989323, best_tgt=0.989990
