Round 0: src_acc=0.952611, tgt_acc=0.859526, best_tgt=0.859526
Round 1: src_acc=0.997641, tgt_acc=0.966300, best_tgt=0.966300
Round 2: src_acc=0.977536, tgt_acc=0.939606, best_tgt=0.966300
Round 3: src_acc=0.999179, tgt_acc=0.973974, best_tgt=0.973974
Round 4: src_acc=0.994666, tgt_acc=0.947614, best_tgt=0.973974
Round 5: src_acc=0.989845, tgt_acc=0.958625, best_tgt=0.973974
Round 6: src_acc=0.998461, tgt_acc=0.977978, best_tgt=0.977978
Round 7: src_acc=0.999282, tgt_acc=0.977644, best_tgt=0.977978
Round 8: src_acc=0.998256, tgt_acc=0.966300, best_tgt=0.977978
Round 9: src_acc=0.999385, tgt_acc=0.973640, best_tgt=0.977978
Round 10: src_acc=1.000000, tgt_acc=0.989990, best_tgt=0.989990
Round 11: src_acc=1.000000, tgt_acc=0.990991, best_tgt=0.990991
Round 12: src_acc=1.000000, tgt_acc=0.987988, best_tgt=0.990991
Round 13: src_acc=1.000000, tgt_acc=0.990657, best_tgt=0.990991
Round 14: src_acc=1.000000, tgt_acc=0.991992, best_tgt=0.991992
Round 15: src_acc=1.000000, tgt_acc=0.990657, best_tgt=0.991992
Round 16: src_acc=1.000000, tgt_acc=0.990657, best_tgt=0.991992
Round 17: src_acc=1.000000, tgt_acc=0.988989, best_tgt=0.991992
Round 18: src_acc=1.000000, tgt_acc=0.991325, best_tgt=0.991992
Round 19: src_acc=1.000000, tgt_acc=0.990657, best_tgt=0.991992
