Round 0: src_acc=0.966971, tgt_acc=0.911245, best_tgt=0.911245
Round 1: src_acc=0.991076, tgt_acc=0.943944, best_tgt=0.943944
Round 2: src_acc=0.986460, tgt_acc=0.940941, best_tgt=0.943944
Round 3: src_acc=0.995384, tgt_acc=0.966300, best_tgt=0.966300
Round 4: src_acc=0.997641, tgt_acc=0.964631, best_tgt=0.966300
Round 5: src_acc=0.997230, tgt_acc=0.976977, best_tgt=0.976977
Round 6: src_acc=0.996205, tgt_acc=0.966633, best_tgt=0.976977
Round 7: src_acc=0.998359, tgt_acc=0.978979, best_tgt=0.978979
Round 8: src_acc=0.999282, tgt_acc=0.985986, best_tgt=0.985986
Round 9: src_acc=0.998667, tgt_acc=0.982983, best_tgt=0.985986
Round 10: src_acc=0.999795, tgt_acc=0.989323, best_tgt=0.989323
Round 11: src_acc=1.000000, tgt_acc=0.991658, best_tgt=0.991658
Round 12: src_acc=0.999897, tgt_acc=0.991658, best_tgt=0.991658
Round 13: src_acc=1.000000, tgt_acc=0.991658, best_tgt=0.991658
Round 14: src_acc=0.997641, tgt_acc=0.989990, best_tgt=0.991658
Round 15: src_acc=1.000000, tgt_acc=0.992993, best_tgt=0.992993
Round 16: src_acc=1.000000, tgt_acc=0.992659, best_tgt=0.992993
Round 17: src_acc=1.000000, tgt_acc=0.992659, best_tgt=0.992993
Round 18: src_acc=1.000000, tgt_acc=0.991992, best_tgt=0.992993
Round 19: src_acc=1.000000, tgt_acc=0.994328, best_tgt=0.994328
Round 20: src_acc=1.000000, tgt_acc=0.993994, best_tgt=0.994328
Round 21: src_acc=1.000000, tgt_acc=0.991992, best_tgt=0.994328
Round 22: src_acc=1.000000, tgt_acc=0.991658, best_tgt=0.994328
Round 23: src_acc=1.000000, tgt_acc=0.992659, best_tgt=0.994328
Round 24: src_acc=1.000000, tgt_acc=0.991658, best_tgt=0.994328
Round 25: src_acc=1.000000, tgt_acc=0.992326, best_tgt=0.994328
Round 26: src_acc=1.000000, tgt_acc=0.992326, best_tgt=0.994328
Round 27: src_acc=1.000000, tgt_acc=0.991992, best_tgt=0.994328
Round 28: src_acc=1.000000, tgt_acc=0.993660, best_tgt=0.994328
Round 29: src_acc=1.000000, tgt_acc=0.992659, best_tgt=0.994328
Round 30: src_acc=1.000000, tgt_acc=0.991658, best_tgt=0.994328
Round 31: src_acc=1.000000, tgt_acc=0.991658, best_tgt=0.994328
Round 32: src_acc=1.000000, tgt_acc=0.992326, best_tgt=0.994328
Round 33: src_acc=1.000000, tgt_acc=0.992326, best_tgt=0.994328
Round 34: src_acc=1.000000, tgt_acc=0.991992, best_tgt=0.994328
Round 35: src_acc=1.000000, tgt_acc=0.993660, best_tgt=0.994328
Round 36: src_acc=1.000000, tgt_acc=0.993660, best_tgt=0.994328
Round 37: src_acc=1.000000, tgt_acc=0.992659, best_tgt=0.994328
Round 38: src_acc=1.000000, tgt_acc=0.992993, best_tgt=0.994328
Round 39: src_acc=1.000000, tgt_acc=0.992993, best_tgt=0.994328
Round 40: src_acc=1.000000, tgt_acc=0.993327, best_tgt=0.994328
Round 41: src_acc=1.000000, tgt_acc=0.992326, best_tgt=0.994328
Round 42: src_acc=1.000000, tgt_acc=0.991325, best_tgt=0.994328
Round 43: src_acc=1.000000, tgt_acc=0.992993, best_tgt=0.994328
Round 44: src_acc=1.000000, tgt_acc=0.990657, best_tgt=0.994328
Round 45: src_acc=1.000000, tgt_acc=0.991658, best_tgt=0.994328
Round 46: src_acc=1.000000, tgt_acc=0.993327, best_tgt=0.994328
Round 47: src_acc=1.000000, tgt_acc=0.991325, best_tgt=0.994328
Round 48: src_acc=1.000000, tgt_acc=0.992659, best_tgt=0.994328
Round 49: src_acc=1.000000, tgt_acc=0.990991, best_tgt=0.994328
