Round 0: src_acc=0.978857, tgt_acc=0.904000, best_tgt=0.904000
Round 1: src_acc=0.987619, tgt_acc=0.896000, best_tgt=0.904000
Round 2: src_acc=0.997524, tgt_acc=0.914667, best_tgt=0.914667
Round 3: src_acc=0.999048, tgt_acc=0.896667, best_tgt=0.914667
Round 4: src_acc=0.999619, tgt_acc=0.942667, best_tgt=0.942667
Round 5: src_acc=0.991048, tgt_acc=0.855333, best_tgt=0.942667
Round 6: src_acc=0.998667, tgt_acc=0.906667, best_tgt=0.942667
Round 7: src_acc=0.999048, tgt_acc=0.938667, best_tgt=0.942667
Round 8: src_acc=0.986667, tgt_acc=0.892000, best_tgt=0.942667
Round 9: src_acc=0.998095, tgt_acc=0.871333, best_tgt=0.942667
Round 10: src_acc=1.000000, tgt_acc=0.949333, best_tgt=0.949333
Round 11: src_acc=1.000000, tgt_acc=0.956000, best_tgt=0.956000
Round 12: src_acc=1.000000, tgt_acc=0.953333, best_tgt=0.956000
Round 13: src_acc=1.000000, tgt_acc=0.956000, best_tgt=0.956000
Round 14: src_acc=1.000000, tgt_acc=0.962667, best_tgt=0.962667
Round 15: src_acc=1.000000, tgt_acc=0.956000, best_tgt=0.962667
Round 16: src_acc=1.000000, tgt_acc=0.960000, best_tgt=0.962667
Round 17: src_acc=1.000000, tgt_acc=0.958667, best_tgt=0.962667
Round 18: src_acc=1.000000, tgt_acc=0.965333, best_tgt=0.965333
Round 19: src_acc=1.000000, tgt_acc=0.964000, best_tgt=0.965333
Round 20: src_acc=1.000000, tgt_acc=0.968000, best_tgt=0.968000
Round 21: src_acc=1.000000, tgt_acc=0.963333, best_tgt=0.968000
Round 22: src_acc=1.000000, tgt_acc=0.957333, best_tgt=0.968000
Round 23: src_acc=1.000000, tgt_acc=0.968000, best_tgt=0.968000
Round 24: src_acc=1.000000, tgt_acc=0.956667, best_tgt=0.968000
Round 25: src_acc=1.000000, tgt_acc=0.965333, best_tgt=0.968000
Round 26: src_acc=1.000000, tgt_acc=0.964667, best_tgt=0.968000
Round 27: src_acc=1.000000, tgt_acc=0.967333, best_tgt=0.968000
Round 28: src_acc=1.000000, tgt_acc=0.962000, best_tgt=0.968000
Round 29: src_acc=1.000000, tgt_acc=0.966667, best_tgt=0.968000
Round 30: src_acc=1.000000, tgt_acc=0.966667, best_tgt=0.968000
Round 31: src_acc=1.000000, tgt_acc=0.966667, best_tgt=0.968000
Round 32: src_acc=1.000000, tgt_acc=0.961333, best_tgt=0.968000
Round 33: src_acc=1.000000, tgt_acc=0.965333, best_tgt=0.968000
Round 34: src_acc=1.000000, tgt_acc=0.964000, best_tgt=0.968000
Round 35: src_acc=1.000000, tgt_acc=0.966667, best_tgt=0.968000
Round 36: src_acc=1.000000, tgt_acc=0.964667, best_tgt=0.968000
Round 37: src_acc=1.000000, tgt_acc=0.959333, best_tgt=0.968000
Round 38: src_acc=1.000000, tgt_acc=0.960667, best_tgt=0.968000
Round 39: src_acc=1.000000, tgt_acc=0.961333, best_tgt=0.968000
Round 40: src_acc=1.000000, tgt_acc=0.958000, best_tgt=0.968000
Round 41: src_acc=1.000000, tgt_acc=0.957333, best_tgt=0.968000
Round 42: src_acc=1.000000, tgt_acc=0.960667, best_tgt=0.968000
Round 43: src_acc=1.000000, tgt_acc=0.964000, best_tgt=0.968000
Round 44: src_acc=1.000000, tgt_acc=0.959333, best_tgt=0.968000
Round 45: src_acc=1.000000, tgt_acc=0.960667, best_tgt=0.968000
Round 46: src_acc=1.000000, tgt_acc=0.960667, best_tgt=0.968000
Round 47: src_acc=1.000000, tgt_acc=0.960667, best_tgt=0.968000
Round 48: src_acc=1.000000, tgt_acc=0.968000, best_tgt=0.968000
Round 49: src_acc=1.000000, tgt_acc=0.965333, best_tgt=0.968000
